SIM_HH_ID,Day_Type,Hour,HHSIZE,DTYPE,BEDRM,CONDO,ROOM,REPAIR,PR,Occupancy_Schedule,Metabolic_Rate
181,Weekday,21,1,HighRise,1,1,1,1,British Columbia,1.000,70.000
181,Weekday,22,1,HighRise,1,1,1,1,British Columbia,1.000,70.000
181,Weekday,23,1,HighRise,1,1,1,1,British Columbia,1.000,70.000
181,Weekend,0,1,HighRise,1,1,1,1,British Columbia,1.000,70.000
181,Weekend,1,1,HighRise,1,1,1,1,British Columbia,1.000,70.000
181,Weekend,2,1,HighRise,1,1,1,1,British Columbia,1.000,70.000
181,Weekend,3,1,HighRise,1,1,1,1,British Columbia,1.000,70.000
181,Weekend,4,1,HighRise,1,1,1,1,British Columbia,1.000,70.000
181,Weekend,5,1,HighRise,1,1,1,1,British Columbia,1.000,70.000
181,Weekend,6,1,HighRise,1,1,1,1,British Columbia,1.000,70.000
181,Weekend,7,1,HighRise,1,1,1,1,British Columbia,1.000,70.000
181,Weekend,8,1,HighRise,1,1,1,1,British Columbia,0.000,0.000
181,Weekend,9,1,HighRise,1,1,1,1,British Columbia,0.590,37.500
181,Weekend,10,1,HighRise,1,1,1,1,British Columbia,1.000,90.000
181,Weekend,11,1,HighRise,1,1,1,1,British Columbia,1.000,167.900
181,Weekend,12,1,HighRise,1,1,1,1,British Columbia,1.000,175.000
181,Weekend,13,1,HighRise,1,1,1,1,British Columbia,1.000,175.000
181,Weekend,14,1,HighRise,1,1,1,1,British Columbia,1.000,110.800
181,Weekend,15,1,HighRise,1,1,1,1,British Columbia,1.000,72.900
181,Weekend,16,1,HighRise,1,1,1,1,British Columbia,0.333,23.300
181,Weekend,17,1,HighRise,1,1,1,1,British Columbia,0.917,160.400
181,Weekend,18,1,HighRise,1,1,1,1,British Columbia,1.000,175.000
181,Weekend,19,1,HighRise,1,1,1,1,British Columbia,1.000,174.600
181,Weekend,20,1,HighRise,1,1,1,1,British Columbia,1.000,86.700
181,Weekend,21,1,HighRise,1,1,1,1,British Columbia,1.000,70.000
181,Weekend,22,1,HighRise,1,1,1,1,British Columbia,1.000,70.000
181,Weekend,23,1,HighRise,1,1,1,1,British Columbia,1.000,70.000
190,Weekday,0,1,SemiD,1,0,1,1,Prairies,1.000,70.000
190,Weekday,1,1,SemiD,1,0,1,1,Prairies,1.000,70.000
190,Weekday,2,1,SemiD,1,0,1,1,Prairies,1.000,70.000
190,Weekday,3,1,SemiD,1,0,1,1,Prairies,1.000,70.000
190,Weekday,4,1,SemiD,1,0,1,1,Prairies,1.000,70.000
190,Weekday,5,1,SemiD,1,0,1,1,Prairies,1.000,70.000
190,Weekday,6,1,SemiD,1,0,1,1,Prairies,1.000,129.200
190,Weekday,7,1,SemiD,1,0,1,1,Prairies,1.000,91.700
190,Weekday,8,1,SemiD,1,0,1,1,Prairies,1.000,125.000
190,Weekday,9,1,SemiD,1,0,1,1,Prairies,1.000,125.000
190,Weekday,10,1,SemiD,1,0,1,1,Prairies,1.000,125.000
190,Weekday,11,1,SemiD,1,0,1,1,Prairies,1.000,125.000
190,Weekday,12,1,SemiD,1,0,1,1,Prairies,1.000,108.300
190,Weekday,13,1,SemiD,1,0,1,1,Prairies,1.000,150.000
190,Weekday,14,1,SemiD,1,0,1,1,Prairies,1.000,125.000
190,Weekday,15,1,SemiD,1,0,1,1,Prairies,1.000,115.000
190,Weekday,16,1,SemiD,1,0,1,1,Prairies,1.000,125.000
190,Weekday,17,1,SemiD,1,0,1,1,Prairies,1.000,125.000
190,Weekday,18,1,SemiD,1,0,1,1,Prairies,1.000,125.000
190,Weekday,19,1,SemiD,1,0,1,1,Prairies,1.000,125.000
190,Weekday,20,1,SemiD,1,0,1,1,Prairies,1.000,86.700
190,Weekday,21,1,SemiD,1,0,1,1,Prairies,1.000,71.200
190,Weekday,22,1,SemiD,1,0,1,1,Prairies,1.000,70.000
190,Weekday,23,1,SemiD,1,0,1,1,Prairies,1.000,70.000
190,Weekend,0,1,SemiD,1,0,1,1,Prairies,1.000,70.000
190,Weekend,1,1,SemiD,1,0,1,1,Prairies,1.000,70.000
190,Weekend,2,1,SemiD,1,0,1,1,Prairies,1.000,70.000
190,Weekend,3,1,SemiD,1,0,1,1,Prairies,1.000,70.000
190,Weekend,4,1,SemiD,1,0,1,1,Prairies,1.000,70.000
190,Weekend,5,1,SemiD,1,0,1,1,Prairies,1.000,70.000
190,Weekend,6,1,SemiD,1,0,1,1,Prairies,1.000,70.000
190,Weekend,7,1,SemiD,1,0,1,1,Prairies,1.000,70.000
190,Weekend,8,1,SemiD,1,0,1,1,Prairies,1.000,70.000
190,Weekend,9,1,SemiD,1,0,1,1,Prairies,1.000,70.000
190,Weekend,10,1,SemiD,1,0,1,1,Prairies,1.000,175.000
190,Weekend,11,1,SemiD,1,0,1,1,Prairies,1.000,175.000
190,Weekend,12,1,SemiD,1,0,1,1,Prairies,1.000,157.500
190,Weekend,13,1,SemiD,1,0,1,1,Prairies,1.000,157.500
190,Weekend,14,1,SemiD,1,0,1,1,Prairies,1.000,175.000
190,Weekend,15,1,SemiD,1,0,1,1,Prairies,1.000,130.000
190,Weekend,16,1,SemiD,1,0,1,1,Prairies,1.000,85.000
190,Weekend,17,1,SemiD,1,0,1,1,Prairies,1.000,85.000
190,Weekend,18,1,SemiD,1,0,1,1,Prairies,1.000,95.000
190,Weekend,19,1,SemiD,1,0,1,1,Prairies,1.000,85.000
190,Weekend,20,1,SemiD,1,0,1,1,Prairies,1.000,85.000
190,Weekend,21,1,SemiD,1,0,1,1,Prairies,1.000,85.000
190,Weekend,22,1,SemiD,1,0,1,1,Prairies,1.000,85.000
190,Weekend,23,1,SemiD,1,0,1,1,Prairies,1.000,85.000
200,Weekday,0,1,MidRise,1,0,2,1,British Columbia,1.000,127.500
200,Weekday,1,1,MidRise,1,0,2,1,British Columbia,1.000,170.000
200,Weekday,2,1,MidRise,1,0,2,1,British Columbia,1.000,170.000
200,Weekday,3,1,MidRise,1,0,2,1,British Columbia,1.000,170.000
200,Weekday,4,1,MidRise,1,0,2,1,British Columbia,1.000,70.000
200,Weekday,5,1,MidRise,1,0,2,1,British Columbia,1.000,70.000
200,Weekday,6,1,MidRise,1,0,2,1,British Columbia,1.000,70.000
200,Weekday,7,1,MidRise,1,0,2,1,British Columbia,1.000,70.000
200,Weekday,8,1,MidRise,1,0,2,1,British Columbia,1.000,70.000
200,Weekday,9,1,MidRise,1,0,2,1,British Columbia,1.000,70.000
200,Weekday,10,1,MidRise,1,0,2,1,British Columbia,1.000,70.000
200,Weekday,11,1,MidRise,1,0,2,1,British Columbia,1.000,70.000
200,Weekday,12,1,MidRise,1,0,2,1,British Columbia,1.000,157.500
200,Weekday,13,1,MidRise,1,0,2,1,British Columbia,1.000,95.000
200,Weekday,14,1,MidRise,1,0,2,1,British Columbia,1.000,85.000
200,Weekday,15,1,MidRise,1,0,2,1,British Columbia,1.000,85.000
200,Weekday,16,1,MidRise,1,0,2,1,British Columbia,1.000,85.000
200,Weekday,17,1,MidRise,1,0,2,1,British Columbia,1.000,85.000
200,Weekday,18,1,MidRise,1,0,2,1,British Columbia,1.000,85.000
200,Weekday,19,1,MidRise,1,0,2,1,British Columbia,1.000,85.000
200,Weekday,20,1,MidRise,1,0,2,1,British Columbia,1.000,85.000
200,Weekday,21,1,MidRise,1,0,2,1,British Columbia,1.000,85.000
200,Weekday,22,1,MidRise,1,0,2,1,British Columbia,1.000,85.000
200,Weekday,23,1,MidRise,1,0,2,1,British Columbia,1.000,85.000
200,Weekend,0,1,MidRise,1,0,2,1,British Columbia,1.000,70.000
200,Weekend,1,1,MidRise,1,0,2,1,British Columbia,1.000,70.000
200,Weekend,2,1,MidRise,1,0,2,1,British Columbia,1.000,70.000
200,Weekend,3,1,MidRise,1,0,2,1,British Columbia,1.000,70.000
200,Weekend,4,1,MidRise,1,0,2,1,British Columbia,1.000,70.000
200,Weekend,5,1,MidRise,1,0,2,1,British Columbia,1.000,70.000
200,Weekend,6,1,MidRise,1,0,2,1,British Columbia,1.000,70.000
200,Weekend,7,1,MidRise,1,0,2,1,British Columbia,1.000,105.000
200,Weekend,8,1,MidRise,1,0,2,1,British Columbia,1.000,170.000
200,Weekend,9,1,MidRise,1,0,2,1,British Columbia,0.167,28.300
200,Weekend,10,1,MidRise,1,0,2,1,British Columbia,0.000,0.000
200,Weekend,11,1,MidRise,1,0,2,1,British Columbia,0.000,0.000
200,Weekend,12,1,MidRise,1,0,2,1,British Columbia,1.000,105.000
200,Weekend,13,1,MidRise,1,0,2,1,British Columbia,0.000,0.000
200,Weekend,14,1,MidRise,1,0,2,1,British Columbia,0.500,87.500
200,Weekend,15,1,MidRise,1,0,2,1,British Columbia,1.000,175.000
200,Weekend,16,1,MidRise,1,0,2,1,British Columbia,0.500,87.500
200,Weekend,17,1,MidRise,1,0,2,1,British Columbia,0.500,87.500
200,Weekend,18,1,MidRise,1,0,2,1,British Columbia,1.000,175.000
200,Weekend,19,1,MidRise,1,0,2,1,British Columbia,1.000,175.000
200,Weekend,20,1,MidRise,1,0,2,1,British Columbia,1.000,175.000
200,Weekend,21,1,MidRise,1,0,2,1,British Columbia,1.000,175.000
200,Weekend,22,1,MidRise,1,0,2,1,British Columbia,1.000,172.500
200,Weekend,23,1,MidRise,1,0,2,1,British Columbia,1.000,170.000
241,Weekday,0,1,MidRise,1,0,1,1,Ontario,1.000,70.000
241,Weekday,1,1,MidRise,1,0,1,1,Ontario,1.000,70.000
241,Weekday,2,1,MidRise,1,0,1,1,Ontario,1.000,70.000
241,Weekday,3,1,MidRise,1,0,1,1,Ontario,1.000,70.000
241,Weekday,4,1,MidRise,1,0,1,1,Ontario,1.000,70.000
241,Weekday,5,1,MidRise,1,0,1,1,Ontario,1.000,70.000
241,Weekday,6,1,MidRise,1,0,1,1,Ontario,1.000,70.000
241,Weekday,7,1,MidRise,1,0,1,1,Ontario,1.000,170.000
241,Weekday,8,1,MidRise,1,0,1,1,Ontario,1.000,110.000
241,Weekday,9,1,MidRise,1,0,1,1,Ontario,1.000,110.000
241,Weekday,10,1,MidRise,1,0,1,1,Ontario,1.000,110.000
241,Weekday,11,1,MidRise,1,0,1,1,Ontario,1.000,110.000
241,Weekday,12,1,MidRise,1,0,1,1,Ontario,1.000,105.000
241,Weekday,13,1,MidRise,1,0,1,1,Ontario,1.000,110.000
241,Weekday,14,1,MidRise,1,0,1,1,Ontario,1.000,110.000
241,Weekday,15,1,MidRise,1,0,1,1,Ontario,1.000,110.000
241,Weekday,16,1,MidRise,1,0,1,1,Ontario,1.000,110.000
241,Weekday,17,1,MidRise,1,0,1,1,Ontario,1.000,110.000
241,Weekday,18,1,MidRise,1,0,1,1,Ontario,1.000,245.000
241,Weekday,19,1,MidRise,1,0,1,1,Ontario,1.000,245.000
241,Weekday,20,1,MidRise,1,0,1,1,Ontario,1.000,245.000
241,Weekday,21,1,MidRise,1,0,1,1,Ontario,1.000,170.000
241,Weekday,22,1,MidRise,1,0,1,1,Ontario,1.000,70.000
241,Weekday,23,1,MidRise,1,0,1,1,Ontario,1.000,70.000
241,Weekend,0,1,MidRise,1,0,1,1,Ontario,1.000,70.000
241,Weekend,1,1,MidRise,1,0,1,1,Ontario,1.000,70.000
241,Weekend,2,1,MidRise,1,0,1,1,Ontario,1.000,70.000
241,Weekend,3,1,MidRise,1,0,1,1,Ontario,1.000,70.000
241,Weekend,4,1,MidRise,1,0,1,1,Ontario,1.000,70.000
241,Weekend,5,1,MidRise,1,0,1,1,Ontario,1.000,70.000
241,Weekend,6,1,MidRise,1,0,1,1,Ontario,1.000,78.800
241,Weekend,7,1,MidRise,1,0,1,1,Ontario,1.000,150.400
241,Weekend,8,1,MidRise,1,0,1,1,Ontario,1.000,110.400
241,Weekend,9,1,MidRise,1,0,1,1,Ontario,0.167,22.500
241,Weekend,10,1,MidRise,1,0,1,1,Ontario,0.000,0.000
241,Weekend,11,1,MidRise,1,0,1,1,Ontario,0.000,0.000
241,Weekend,12,1,MidRise,1,0,1,1,Ontario,0.000,0.000
241,Weekend,13,1,MidRise,1,0,1,1,Ontario,0.000,0.000
241,Weekend,14,1,MidRise,1,0,1,1,Ontario,0.000,0.000
241,Weekend,15,1,MidRise,1,0,1,1,Ontario,0.000,0.000
241,Weekend,16,1,MidRise,1,0,1,1,Ontario,0.000,0.000
241,Weekend,17,1,MidRise,1,0,1,1,Ontario,0.000,0.000
241,Weekend,18,1,MidRise,1,0,1,1,Ontario,0.000,0.000
241,Weekend,19,1,MidRise,1,0,1,1,Ontario,0.917,86.200
241,Weekend,20,1,MidRise,1,0,1,1,Ontario,1.000,85.000
241,Weekend,21,1,MidRise,1,0,1,1,Ontario,1.000,85.000
241,Weekend,22,1,MidRise,1,0,1,1,Ontario,1.000,70.000
241,Weekend,23,1,MidRise,1,0,1,1,Ontario,1.000,70.000
246,Weekday,0,1,HighRise,1,1,1,1,British Columbia,1.000,70.000
246,Weekday,1,1,HighRise,1,1,1,1,British Columbia,1.000,70.000
246,Weekday,2,1,HighRise,1,1,1,1,British Columbia,1.000,70.000
246,Weekday,3,1,HighRise,1,1,1,1,British Columbia,1.000,70.000
246,Weekday,4,1,HighRise,1,1,1,1,British Columbia,1.000,70.000
246,Weekday,5,1,HighRise,1,1,1,1,British Columbia,1.000,70.000
246,Weekday,6,1,HighRise,1,1,1,1,British Columbia,1.000,70.000
246,Weekday,7,1,HighRise,1,1,1,1,British Columbia,1.000,70.000
246,Weekday,8,1,HighRise,1,1,1,1,British Columbia,1.000,70.000
246,Weekday,9,1,HighRise,1,1,1,1,British Columbia,1.000,115.000
246,Weekday,10,1,HighRise,1,1,1,1,British Columbia,1.000,120.000
246,Weekday,11,1,HighRise,1,1,1,1,British Columbia,1.000,125.000
246,Weekday,12,1,HighRise,1,1,1,1,British Columbia,1.000,120.000
246,Weekday,13,1,HighRise,1,1,1,1,British Columbia,1.000,110.000
246,Weekday,14,1,HighRise,1,1,1,1,British Columbia,1.000,125.000
246,Weekday,15,1,HighRise,1,1,1,1,British Columbia,1.000,120.000
246,Weekday,16,1,HighRise,1,1,1,1,British Columbia,1.000,125.000
246,Weekday,17,1,HighRise,1,1,1,1,British Columbia,1.000,125.000
246,Weekday,18,1,HighRise,1,1,1,1,British Columbia,1.000,125.000
246,Weekday,19,1,HighRise,1,1,1,1,British Columbia,1.000,110.000
246,Weekday,20,1,HighRise,1,1,1,1,British Columbia,1.000,110.000
246,Weekday,21,1,HighRise,1,1,1,1,British Columbia,1.000,110.000
246,Weekday,22,1,HighRise,1,1,1,1,British Columbia,1.000,110.000
246,Weekday,23,1,HighRise,1,1,1,1,British Columbia,1.000,85.000
246,Weekend,0,1,HighRise,1,1,1,1,British Columbia,1.000,70.000
246,Weekend,1,1,HighRise,1,1,1,1,British Columbia,1.000,70.000
246,Weekend,2,1,HighRise,1,1,1,1,British Columbia,1.000,70.000
246,Weekend,3,1,HighRise,1,1,1,1,British Columbia,1.000,70.000
246,Weekend,4,1,HighRise,1,1,1,1,British Columbia,1.000,70.000
246,Weekend,5,1,HighRise,1,1,1,1,British Columbia,1.000,70.000
246,Weekend,6,1,HighRise,1,1,1,1,British Columbia,1.000,70.000
246,Weekend,7,1,HighRise,1,1,1,1,British Columbia,1.000,70.000
246,Weekend,8,1,HighRise,1,1,1,1,British Columbia,1.000,127.500
246,Weekend,9,1,HighRise,1,1,1,1,British Columbia,1.000,132.500
246,Weekend,10,1,HighRise,1,1,1,1,British Columbia,1.000,116.200
246,Weekend,11,1,HighRise,1,1,1,1,British Columbia,1.000,132.500
246,Weekend,12,1,HighRise,1,1,1,1,British Columbia,1.000,171.700
246,Weekend,13,1,HighRise,1,1,1,1,British Columbia,0.750,85.400
246,Weekend,14,1,HighRise,1,1,1,1,British Columbia,0.000,0.000
246,Weekend,15,1,HighRise,1,1,1,1,British Columbia,0.000,0.000
246,Weekend,16,1,HighRise,1,1,1,1,British Columbia,0.000,0.000
246,Weekend,17,1,HighRise,1,1,1,1,British Columbia,0.000,0.000
246,Weekend,18,1,HighRise,1,1,1,1,British Columbia,0.000,0.000
246,Weekend,19,1,HighRise,1,1,1,1,British Columbia,0.000,0.000
246,Weekend,20,1,HighRise,1,1,1,1,British Columbia,0.000,0.000
246,Weekend,21,1,HighRise,1,1,1,1,British Columbia,0.090,8.800
246,Weekend,22,1,HighRise,1,1,1,1,British Columbia,1.000,105.000
246,Weekend,23,1,HighRise,1,1,1,1,British Columbia,1.000,134.600
249,Weekday,0,1,MidRise,1,0,1,1,Prairies,1.000,70.000
249,Weekday,1,1,MidRise,1,0,1,1,Prairies,1.000,70.000
249,Weekday,2,1,MidRise,1,0,1,1,Prairies,1.000,70.000
249,Weekday,3,1,MidRise,1,0,1,1,Prairies,1.000,70.000
249,Weekday,4,1,MidRise,1,0,1,1,Prairies,1.000,70.000
249,Weekday,5,1,MidRise,1,0,1,1,Prairies,1.000,70.000
249,Weekday,6,1,MidRise,1,0,1,1,Prairies,1.000,70.000
249,Weekday,7,1,MidRise,1,0,1,1,Prairies,1.000,170.000
249,Weekday,8,1,MidRise,1,0,1,1,Prairies,0.000,0.000
249,Weekday,9,1,MidRise,1,0,1,1,Prairies,0.000,0.000
249,Weekday,10,1,MidRise,1,0,1,1,Prairies,0.000,0.000
249,Weekday,11,1,MidRise,1,0,1,1,Prairies,0.000,0.000
249,Weekday,12,1,MidRise,1,0,1,1,Prairies,0.000,0.000
249,Weekday,13,1,MidRise,1,0,1,1,Prairies,0.000,0.000
249,Weekday,14,1,MidRise,1,0,1,1,Prairies,0.000,0.000
249,Weekday,15,1,MidRise,1,0,1,1,Prairies,0.000,0.000
249,Weekday,16,1,MidRise,1,0,1,1,Prairies,0.000,0.000
249,Weekday,17,1,MidRise,1,0,1,1,Prairies,0.000,0.000
249,Weekday,18,1,MidRise,1,0,1,1,Prairies,0.000,0.000
249,Weekday,19,1,MidRise,1,0,1,1,Prairies,0.000,0.000
249,Weekday,20,1,MidRise,1,0,1,1,Prairies,0.000,0.000
249,Weekday,21,1,MidRise,1,0,1,1,Prairies,0.000,0.000
249,Weekday,22,1,MidRise,1,0,1,1,Prairies,0.333,48.300
249,Weekday,23,1,MidRise,1,0,1,1,Prairies,1.000,70.000
249,Weekend,0,1,MidRise,1,0,1,1,Prairies,1.000,70.000
249,Weekend,1,1,MidRise,1,0,1,1,Prairies,1.000,70.000
249,Weekend,2,1,MidRise,1,0,1,1,Prairies,1.000,70.000
249,Weekend,3,1,MidRise,1,0,1,1,Prairies,1.000,70.000
249,Weekend,4,1,MidRise,1,0,1,1,Prairies,1.000,70.000
249,Weekend,5,1,MidRise,1,0,1,1,Prairies,1.000,70.000
249,Weekend,6,1,MidRise,1,0,1,1,Prairies,1.000,70.000
249,Weekend,7,1,MidRise,1,0,1,1,Prairies,1.000,70.000
249,Weekend,8,1,MidRise,1,0,1,1,Prairies,1.000,245.000
249,Weekend,9,1,MidRise,1,0,1,1,Prairies,1.000,137.500
249,Weekend,10,1,MidRise,1,0,1,1,Prairies,1.000,110.000
249,Weekend,11,1,MidRise,1,0,1,1,Prairies,1.000,110.000
249,Weekend,12,1,MidRise,1,0,1,1,Prairies,1.000,142.500
249,Weekend,13,1,MidRise,1,0,1,1,Prairies,1.000,107.500
249,Weekend,14,1,MidRise,1,0,1,1,Prairies,1.000,110.000
249,Weekend,15,1,MidRise,1,0,1,1,Prairies,1.000,110.000
249,Weekend,16,1,MidRise,1,0,1,1,Prairies,1.000,110.000
249,Weekend,17,1,MidRise,1,0,1,1,Prairies,1.000,110.000
249,Weekend,18,1,MidRise,1,0,1,1,Prairies,1.000,100.000
249,Weekend,19,1,MidRise,1,0,1,1,Prairies,1.000,97.500
249,Weekend,20,1,MidRise,1,0,1,1,Prairies,1.000,90.000
249,Weekend,21,1,MidRise,1,0,1,1,Prairies,1.000,80.000
249,Weekend,22,1,MidRise,1,0,1,1,Prairies,1.000,70.000
249,Weekend,23,1,MidRise,1,0,1,1,Prairies,1.000,70.000
261,Weekday,0,1,MidRise,2,0,1,1,Ontario,1.000,120.000
261,Weekday,1,1,MidRise,2,0,1,1,Ontario,1.000,70.000
261,Weekday,2,1,MidRise,2,0,1,1,Ontario,1.000,70.000
261,Weekday,3,1,MidRise,2,0,1,1,Ontario,1.000,70.000
261,Weekday,4,1,MidRise,2,0,1,1,Ontario,1.000,70.000
261,Weekday,5,1,MidRise,2,0,1,1,Ontario,1.000,70.000
261,Weekday,6,1,MidRise,2,0,1,1,Ontario,1.000,70.000
261,Weekday,7,1,MidRise,2,0,1,1,Ontario,1.000,70.000
261,Weekday,8,1,MidRise,2,0,1,1,Ontario,0.590,43.800
261,Weekday,9,1,MidRise,2,0,1,1,Ontario,0.000,0.000
261,Weekday,10,1,MidRise,2,0,1,1,Ontario,0.833,145.800
261,Weekday,11,1,MidRise,2,0,1,1,Ontario,0.778,78.800
261,Weekday,12,1,MidRise,2,0,1,1,Ontario,1.000,105.000
261,Weekday,13,1,MidRise,2,0,1,1,Ontario,1.000,163.300
261,Weekday,14,1,MidRise,2,0,1,1,Ontario,1.000,141.700
261,Weekday,15,1,MidRise,2,0,1,1,Ontario,0.590,56.200
261,Weekday,16,1,MidRise,2,0,1,1,Ontario,0.000,0.000
261,Weekday,17,1,MidRise,2,0,1,1,Ontario,0.000,0.000
261,Weekday,18,1,MidRise,2,0,1,1,Ontario,0.000,0.000
261,Weekday,19,1,MidRise,2,0,1,1,Ontario,0.000,0.000
261,Weekday,20,1,MidRise,2,0,1,1,Ontario,0.000,0.000
261,Weekday,21,1,MidRise,2,0,1,1,Ontario,0.000,0.000
261,Weekday,22,1,MidRise,2,0,1,1,Ontario,0.000,0.000
261,Weekday,23,1,MidRise,2,0,1,1,Ontario,0.500,85.000
261,Weekend,0,1,MidRise,2,0,1,1,Ontario,1.000,70.000
261,Weekend,1,1,MidRise,2,0,1,1,Ontario,1.000,70.000
261,Weekend,2,1,MidRise,2,0,1,1,Ontario,1.000,70.000
261,Weekend,3,1,MidRise,2,0,1,1,Ontario,1.000,70.000
261,Weekend,4,1,MidRise,2,0,1,1,Ontario,1.000,70.000
261,Weekend,5,1,MidRise,2,0,1,1,Ontario,1.000,70.000
261,Weekend,6,1,MidRise,2,0,1,1,Ontario,1.000,70.000
261,Weekend,7,1,MidRise,2,0,1,1,Ontario,1.000,70.000
