SIM_HH_ID,Day_Type,Hour,HHSIZE,DTYPE,BEDRM,CONDO,ROOM,REPAIR,PR,Occupancy_Schedule,Metabolic_Rate
401,Weekend,23,1,SingleD,3,0,5,1,Ontario,1.000,77.500
481,Weekday,0,1,Apartment,1,1,2,1,Quebec,1.000,70.000
481,Weekday,1,1,Apartment,1,1,2,1,Quebec,1.000,70.000
481,Weekday,2,1,Apartment,1,1,2,1,Quebec,1.000,70.000
481,Weekday,3,1,Apartment,1,1,2,1,Quebec,1.000,85.000
481,Weekday,4,1,Apartment,1,1,2,1,Quebec,1.000,70.000
481,Weekday,5,1,Apartment,1,1,2,1,Quebec,1.000,70.000
481,Weekday,6,1,Apartment,1,1,2,1,Quebec,1.000,70.000
481,Weekday,7,1,Apartment,1,1,2,1,Quebec,1.000,96.200
481,Weekday,8,1,Apartment,1,1,2,1,Quebec,0.000,0.000
481,Weekday,9,1,Apartment,1,1,2,1,Quebec,0.000,0.000
481,Weekday,10,1,Apartment,1,1,2,1,Quebec,0.000,0.000
481,Weekday,11,1,Apartment,1,1,2,1,Quebec,0.000,0.000
481,Weekday,12,1,Apartment,1,1,2,1,Quebec,0.000,0.000
481,Weekday,13,1,Apartment,1,1,2,1,Quebec,0.000,0.000
481,Weekday,14,1,Apartment,1,1,2,1,Quebec,0.000,0.000
481,Weekday,15,1,Apartment,1,1,2,1,Quebec,0.000,0.000
481,Weekday,16,1,Apartment,1,1,2,1,Quebec,0.000,0.000
481,Weekday,17,1,Apartment,1,1,2,1,Quebec,0.000,0.000
481,Weekday,18,1,Apartment,1,1,2,1,Quebec,0.000,0.000
481,Weekday,19,1,Apartment,1,1,2,1,Quebec,0.000,0.000
481,Weekday,20,1,Apartment,1,1,2,1,Quebec,0.750,127.500
481,Weekday,21,1,Apartment,1,1,2,1,Quebec,1.000,70.000
481,Weekday,22,1,Apartment,1,1,2,1,Quebec,1.000,70.000
481,Weekday,23,1,Apartment,1,1,2,1,Quebec,1.000,70.000
481,Weekend,0,1,Apartment,1,1,2,1,Ontario,1.000,70.000
481,Weekend,1,1,Apartment,1,1,2,1,Ontario,1.000,70.000
481,Weekend,2,1,Apartment,1,1,2,1,Ontario,1.000,70.000
481,Weekend,3,1,Apartment,1,1,2,1,Ontario,1.000,70.000
481,Weekend,4,1,Apartment,1,1,2,1,Ontario,1.000,70.000
481,Weekend,5,1,Apartment,1,1,2,1,Ontario,1.000,70.000
481,Weekend,6,1,Apartment,1,1,2,1,Ontario,1.000,70.000
481,Weekend,7,1,Apartment,1,1,2,1,Ontario,1.000,70.000
481,Weekend,8,1,Apartment,1,1,2,1,Ontario,1.000,70.000
481,Weekend,9,1,Apartment,1,1,2,1,Ontario,1.000,70.000
481,Weekend,10,1,Apartment,1,1,2,1,Ontario,1.000,175.000
481,Weekend,11,1,Apartment,1,1,2,1,Ontario,1.000,175.000
481,Weekend,12,1,Apartment,1,1,2,1,Ontario,1.000,172.900
481,Weekend,13,1,Apartment,1,1,2,1,Ontario,1.000,130.000
481,Weekend,14,1,Apartment,1,1,2,1,Ontario,1.000,85.000
481,Weekend,15,1,Apartment,1,1,2,1,Ontario,1.000,85.000
481,Weekend,16,1,Apartment,1,1,2,1,Ontario,1.000,85.000
481,Weekend,17,1,Apartment,1,1,2,1,Ontario,1.000,127.500
481,Weekend,18,1,Apartment,1,1,2,1,Ontario,1.000,170.000
481,Weekend,19,1,Apartment,1,1,2,1,Ontario,1.000,78.800
481,Weekend,20,1,Apartment,1,1,2,1,Ontario,1.000,100.000
481,Weekend,21,1,Apartment,1,1,2,1,Ontario,1.000,85.000
481,Weekend,22,1,Apartment,1,1,2,1,Ontario,1.000,85.000
481,Weekend,23,1,Apartment,1,1,2,1,Ontario,1.000,77.500
526,Weekday,0,1,SingleD,4,0,7,1,BC,1.000,70.000
526,Weekday,1,1,SingleD,4,0,7,1,BC,1.000,70.000
526,Weekday,2,1,SingleD,4,0,7,1,BC,1.000,70.000
526,Weekday,3,1,SingleD,4,0,7,1,BC,1.000,70.000
526,Weekday,4,1,SingleD,4,0,7,1,BC,1.000,70.000
526,Weekday,5,1,SingleD,4,0,7,1,BC,1.000,70.000
526,Weekday,6,1,SingleD,4,0,7,1,BC,1.000,70.000
526,Weekday,7,1,SingleD,4,0,7,1,BC,1.000,175.000
526,Weekday,8,1,SingleD,4,0,7,1,BC,0.167,29.200
526,Weekday,9,1,SingleD,4,0,7,1,BC,0.000,0.000
526,Weekday,10,1,SingleD,4,0,7,1,BC,0.833,112.500
526,Weekday,11,1,SingleD,4,0,7,1,BC,1.000,93.300
526,Weekday,12,1,SingleD,4,0,7,1,BC,1.000,155.800
526,Weekday,13,1,SingleD,4,0,7,1,BC,0.167,28.300
526,Weekday,14,1,SingleD,4,0,7,1,BC,0.000,0.000
526,Weekday,15,1,SingleD,4,0,7,1,BC,0.000,0.000
526,Weekday,16,1,SingleD,4,0,7,1,BC,0.500,35.000
526,Weekday,17,1,SingleD,4,0,7,1,BC,0.000,0.000
526,Weekday,18,1,SingleD,4,0,7,1,BC,0.000,0.000
526,Weekday,19,1,SingleD,4,0,7,1,BC,0.000,0.000
526,Weekday,20,1,SingleD,4,0,7,1,BC,0.250,21.200
526,Weekday,21,1,SingleD,4,0,7,1,BC,1.000,85.000
526,Weekday,22,1,SingleD,4,0,7,1,BC,1.000,97.500
526,Weekday,23,1,SingleD,4,0,7,1,BC,1.000,70.000
526,Weekend,0,1,SingleD,4,0,7,1,Ontario,1.000,70.000
526,Weekend,1,1,SingleD,4,0,7,1,Ontario,1.000,70.000
526,Weekend,2,1,SingleD,4,0,7,1,Ontario,1.000,70.000
526,Weekend,3,1,SingleD,4,0,7,1,Ontario,1.000,70.000
526,Weekend,4,1,SingleD,4,0,7,1,Ontario,1.000,70.000
526,Weekend,5,1,SingleD,4,0,7,1,Ontario,1.000,70.000
526,Weekend,6,1,SingleD,4,0,7,1,Ontario,1.000,70.000
526,Weekend,7,1,SingleD,4,0,7,1,Ontario,1.000,70.000
526,Weekend,8,1,SingleD,4,0,7,1,Ontario,1.000,70.000
526,Weekend,9,1,SingleD,4,0,7,1,Ontario,1.000,70.000
526,Weekend,10,1,SingleD,4,0,7,1,Ontario,1.000,175.000
526,Weekend,11,1,SingleD,4,0,7,1,Ontario,1.000,175.000
526,Weekend,12,1,SingleD,4,0,7,1,Ontario,1.000,172.900
526,Weekend,13,1,SingleD,4,0,7,1,Ontario,1.000,130.000
526,Weekend,14,1,SingleD,4,0,7,1,Ontario,1.000,85.000
526,Weekend,15,1,SingleD,4,0,7,1,Ontario,1.000,85.000
526,Weekend,16,1,SingleD,4,0,7,1,Ontario,1.000,85.000
526,Weekend,17,1,SingleD,4,0,7,1,Ontario,1.000,127.500
526,Weekend,18,1,SingleD,4,0,7,1,Ontario,1.000,170.000
526,Weekend,19,1,SingleD,4,0,7,1,Ontario,1.000,78.800
526,Weekend,20,1,SingleD,4,0,7,1,Ontario,1.000,100.000
526,Weekend,21,1,SingleD,4,0,7,1,Ontario,1.000,85.000
526,Weekend,22,1,SingleD,4,0,7,1,Ontario,1.000,85.000
526,Weekend,23,1,SingleD,4,0,7,1,Ontario,1.000,77.500
677,Weekday,0,1,Apartment,2,1,5,1,Prairies,1.000,70.000
677,Weekday,1,1,Apartment,2,1,5,1,Prairies,1.000,70.000
677,Weekday,2,1,Apartment,2,1,5,1,Prairies,1.000,70.000
677,Weekday,3,1,Apartment,2,1,5,1,Prairies,1.000,70.000
677,Weekday,4,1,Apartment,2,1,5,1,Prairies,1.000,70.000
677,Weekday,5,1,Apartment,2,1,5,1,Prairies,1.000,70.000
677,Weekday,6,1,Apartment,2,1,5,1,Prairies,1.000,70.000
677,Weekday,7,1,Apartment,2,1,5,1,Prairies,1.000,70.000
677,Weekday,8,1,Apartment,2,1,5,1,Prairies,1.000,185.000
677,Weekday,9,1,Apartment,2,1,5,1,Prairies,1.000,175.000
677,Weekday,10,1,Apartment,2,1,5,1,Prairies,1.000,175.000
677,Weekday,11,1,Apartment,2,1,5,1,Prairies,1.000,175.000
677,Weekday,12,1,Apartment,2,1,5,1,Prairies,1.000,170.000
677,Weekday,13,1,Apartment,2,1,5,1,Prairies,1.000,175.000
677,Weekday,14,1,Apartment,2,1,5,1,Prairies,1.000,175.000
677,Weekday,15,1,Apartment,2,1,5,1,Prairies,1.000,175.000
677,Weekday,16,1,Apartment,2,1,5,1,Prairies,1.000,175.000
677,Weekday,17,1,Apartment,2,1,5,1,Prairies,1.000,85.000
677,Weekday,18,1,Apartment,2,1,5,1,Prairies,1.000,85.000
677,Weekday,19,1,Apartment,2,1,5,1,Prairies,1.000,85.000
677,Weekday,20,1,Apartment,2,1,5,1,Prairies,1.000,85.000
677,Weekday,21,1,Apartment,2,1,5,1,Prairies,1.000,85.000
677,Weekday,22,1,Apartment,2,1,5,1,Prairies,1.000,85.000
677,Weekday,23,1,Apartment,2,1,5,1,Prairies,1.000,73.800
677,Weekend,0,1,Apartment,2,1,5,1,Ontario,1.000,70.000
677,Weekend,1,1,Apartment,2,1,5,1,Ontario,1.000,70.000
677,Weekend,2,1,Apartment,2,1,5,1,Ontario,1.000,70.000
677,Weekend,3,1,Apartment,2,1,5,1,Ontario,1.000,70.000
677,Weekend,4,1,Apartment,2,1,5,1,Ontario,1.000,70.000
677,Weekend,5,1,Apartment,2,1,5,1,Ontario,1.000,70.000
677,Weekend,6,1,Apartment,2,1,5,1,Ontario,1.000,70.000
677,Weekend,7,1,Apartment,2,1,5,1,Ontario,1.000,70.000
677,Weekend,8,1,Apartment,2,1,5,1,Ontario,1.000,70.000
677,Weekend,9,1,Apartment,2,1,5,1,Ontario,1.000,70.000
677,Weekend,10,1,Apartment,2,1,5,1,Ontario,1.000,175.000
677,Weekend,11,1,Apartment,2,1,5,1,Ontario,1.000,175.000
677,Weekend,12,1,Apartment,2,1,5,1,Ontario,1.000,172.900
677,Weekend,13,1,Apartment,2,1,5,1,Ontario,1.000,130.000
677,Weekend,14,1,Apartment,2,1,5,1,Ontario,1.000,85.000
677,Weekend,15,1,Apartment,2,1,5,1,Ontario,1.000,85.000
677,Weekend,16,1,Apartment,2,1,5,1,Ontario,1.000,85.000
677,Weekend,17,1,Apartment,2,1,5,1,Ontario,1.000,127.500
677,Weekend,18,1,Apartment,2,1,5,1,Ontario,1.000,170.000
677,Weekend,19,1,Apartment,2,1,5,1,Ontario,1.000,78.800
677,Weekend,20,1,Apartment,2,1,5,1,Ontario,1.000,100.000
677,Weekend,21,1,Apartment,2,1,5,1,Ontario,1.000,85.000
677,Weekend,22,1,Apartment,2,1,5,1,Ontario,1.000,85.000
677,Weekend,23,1,Apartment,2,1,5,1,Ontario,1.000,77.500
756,Weekday,0,1,Apartment,2,1,4,2,Prairies,1.000,70.000
756,Weekday,1,1,Apartment,2,1,4,2,Prairies,1.000,70.000
756,Weekday,2,1,Apartment,2,1,4,2,Prairies,1.000,70.000
756,Weekday,3,1,Apartment,2,1,4,2,Prairies,1.000,70.000
756,Weekday,4,1,Apartment,2,1,4,2,Prairies,1.000,70.000
756,Weekday,5,1,Apartment,2,1,4,2,Prairies,1.000,70.000
756,Weekday,6,1,Apartment,2,1,4,2,Prairies,1.000,70.000
756,Weekday,7,1,Apartment,2,1,4,2,Prairies,1.000,70.000
756,Weekday,8,1,Apartment,2,1,4,2,Prairies,1.000,185.000
756,Weekday,9,1,Apartment,2,1,4,2,Prairies,1.000,175.000
756,Weekday,10,1,Apartment,2,1,4,2,Prairies,1.000,175.000
756,Weekday,11,1,Apartment,2,1,4,2,Prairies,1.000,175.000
756,Weekday,12,1,Apartment,2,1,4,2,Prairies,1.000,170.000
756,Weekday,13,1,Apartment,2,1,4,2,Prairies,1.000,175.000
756,Weekday,14,1,Apartment,2,1,4,2,Prairies,1.000,175.000
756,Weekday,15,1,Apartment,2,1,4,2,Prairies,1.000,175.000
756,Weekday,16,1,Apartment,2,1,4,2,Prairies,1.000,175.000
756,Weekday,17,1,Apartment,2,1,4,2,Prairies,1.000,85.000
756,Weekday,18,1,Apartment,2,1,4,2,Prairies,1.000,85.000
756,Weekday,19,1,Apartment,2,1,4,2,Prairies,1.000,85.000
756,Weekday,20,1,Apartment,2,1,4,2,Prairies,1.000,85.000
756,Weekday,21,1,Apartment,2,1,4,2,Prairies,1.000,85.000
756,Weekday,22,1,Apartment,2,1,4,2,Prairies,1.000,85.000
756,Weekday,23,1,Apartment,2,1,4,2,Prairies,1.000,73.800
756,Weekend,0,1,Apartment,2,1,4,2,Prairies,1.000,70.000
756,Weekend,1,1,Apartment,2,1,4,2,Prairies,1.000,70.000
756,Weekend,2,1,Apartment,2,1,4,2,Prairies,1.000,70.000
756,Weekend,3,1,Apartment,2,1,4,2,Prairies,1.000,70.000
756,Weekend,4,1,Apartment,2,1,4,2,Prairies,1.000,70.000
756,Weekend,5,1,Apartment,2,1,4,2,Prairies,1.000,70.000
756,Weekend,6,1,Apartment,2,1,4,2,Prairies,1.000,70.000
756,Weekend,7,1,Apartment,2,1,4,2,Prairies,1.000,70.000
756,Weekend,8,1,Apartment,2,1,4,2,Prairies,1.000,70.000
756,Weekend,9,1,Apartment,2,1,4,2,Prairies,1.000,70.000
756,Weekend,10,1,Apartment,2,1,4,2,Prairies,1.000,70.000
756,Weekend,11,1,Apartment,2,1,4,2,Prairies,1.000,70.000
756,Weekend,12,1,Apartment,2,1,4,2,Prairies,0.000,0.000
756,Weekend,13,1,Apartment,2,1,4,2,Prairies,0.000,0.000
756,Weekend,14,1,Apartment,2,1,4,2,Prairies,0.000,0.000
756,Weekend,15,1,Apartment,2,1,4,2,Prairies,0.000,0.000
756,Weekend,16,1,Apartment,2,1,4,2,Prairies,0.000,0.000
756,Weekend,17,1,Apartment,2,1,4,2,Prairies,0.000,0.000
