SIM_HH_ID,Day_Type,Hour,HHSIZE,DTYPE,BEDRM,CONDO,ROOM,REPAIR,PR,Occupancy_Schedule,Metabolic_Rate
289,Weekday,23,1,MidRise,1,0,4,1,Ontario,1.000,70.000
289,Weekend,0,1,MidRise,1,0,4,1,Atlantic,1.000,70.000
289,Weekend,1,1,MidRise,1,0,4,1,Atlantic,1.000,70.000
289,Weekend,2,1,MidRise,1,0,4,1,Atlantic,1.000,70.000
289,Weekend,3,1,MidRise,1,0,4,1,Atlantic,1.000,70.000
289,Weekend,4,1,MidRise,1,0,4,1,Atlantic,1.000,70.000
289,Weekend,5,1,MidRise,1,0,4,1,Atlantic,1.000,70.000
289,Weekend,6,1,MidRise,1,0,4,1,Atlantic,1.000,70.000
289,Weekend,7,1,MidRise,1,0,4,1,Atlantic,1.000,170.000
289,Weekend,8,1,MidRise,1,0,4,1,Atlantic,1.000,170.000
289,Weekend,9,1,MidRise,1,0,4,1,Atlantic,1.000,106.200
289,Weekend,10,1,MidRise,1,0,4,1,Atlantic,0.500,42.500
289,Weekend,11,1,MidRise,1,0,4,1,Atlantic,0.000,0.000
289,Weekend,12,1,MidRise,1,0,4,1,Atlantic,0.500,52.500
289,Weekend,13,1,MidRise,1,0,4,1,Atlantic,1.000,151.700
289,Weekend,14,1,MidRise,1,0,4,1,Atlantic,1.000,171.700
289,Weekend,15,1,MidRise,1,0,4,1,Atlantic,1.000,110.400
289,Weekend,16,1,MidRise,1,0,4,1,Atlantic,1.000,105.000
289,Weekend,17,1,MidRise,1,0,4,1,Atlantic,1.000,105.000
289,Weekend,18,1,MidRise,1,0,4,1,Atlantic,1.000,105.000
289,Weekend,19,1,MidRise,1,0,4,1,Atlantic,1.000,140.000
289,Weekend,20,1,MidRise,1,0,4,1,Atlantic,1.000,175.000
289,Weekend,21,1,MidRise,1,0,4,1,Atlantic,1.000,175.000
289,Weekend,22,1,MidRise,1,0,4,1,Atlantic,1.000,122.500
289,Weekend,23,1,MidRise,1,0,4,1,Atlantic,1.000,70.000
329,Weekday,0,1,MidRise,1,0,4,1,BC,1.000,70.000
329,Weekday,1,1,MidRise,1,0,4,1,BC,1.000,70.000
329,Weekday,2,1,MidRise,1,0,4,1,BC,1.000,70.000
329,Weekday,3,1,MidRise,1,0,4,1,BC,1.000,70.000
329,Weekday,4,1,MidRise,1,0,4,1,BC,1.000,70.000
329,Weekday,5,1,MidRise,1,0,4,1,BC,1.000,70.000
329,Weekday,6,1,MidRise,1,0,4,1,BC,1.000,70.000
329,Weekday,7,1,MidRise,1,0,4,1,BC,1.000,120.000
329,Weekday,8,1,MidRise,1,0,4,1,BC,0.667,113.300
329,Weekday,9,1,MidRise,1,0,4,1,BC,0.000,0.000
329,Weekday,10,1,MidRise,1,0,4,1,BC,0.333,51.200
329,Weekday,11,1,MidRise,1,0,4,1,BC,1.000,169.200
329,Weekday,12,1,MidRise,1,0,4,1,BC,0.083,14.600
329,Weekday,13,1,MidRise,1,0,4,1,BC,0.000,0.000
329,Weekday,14,1,MidRise,1,0,4,1,BC,0.167,28.300
329,Weekday,15,1,MidRise,1,0,4,1,BC,0.833,143.300
329,Weekday,16,1,MidRise,1,0,4,1,BC,0.000,0.000
329,Weekday,17,1,MidRise,1,0,4,1,BC,0.000,0.000
329,Weekday,18,1,MidRise,1,0,4,1,BC,0.167,17.500
329,Weekday,19,1,MidRise,1,0,4,1,BC,1.000,156.700
329,Weekday,20,1,MidRise,1,0,4,1,BC,1.000,170.000
329,Weekday,21,1,MidRise,1,0,4,1,BC,1.000,170.000
329,Weekday,22,1,MidRise,1,0,4,1,BC,1.000,171.700
329,Weekday,23,1,MidRise,1,0,4,1,BC,1.000,120.000
329,Weekend,0,1,MidRise,1,0,4,1,Atlantic,1.000,70.000
329,Weekend,1,1,MidRise,1,0,4,1,Atlantic,1.000,70.000
329,Weekend,2,1,MidRise,1,0,4,1,Atlantic,1.000,70.000
329,Weekend,3,1,MidRise,1,0,4,1,Atlantic,1.000,70.000
329,Weekend,4,1,MidRise,1,0,4,1,Atlantic,1.000,70.000
329,Weekend,5,1,MidRise,1,0,4,1,Atlantic,1.000,70.000
329,Weekend,6,1,MidRise,1,0,4,1,Atlantic,1.000,70.000
329,Weekend,7,1,MidRise,1,0,4,1,Atlantic,1.000,170.000
329,Weekend,8,1,MidRise,1,0,4,1,Atlantic,1.000,170.000
329,Weekend,9,1,MidRise,1,0,4,1,Atlantic,1.000,106.200
329,Weekend,10,1,MidRise,1,0,4,1,Atlantic,0.500,42.500
329,Weekend,11,1,MidRise,1,0,4,1,Atlantic,0.000,0.000
329,Weekend,12,1,MidRise,1,0,4,1,Atlantic,0.500,52.500
329,Weekend,13,1,MidRise,1,0,4,1,Atlantic,1.000,151.700
329,Weekend,14,1,MidRise,1,0,4,1,Atlantic,1.000,171.700
329,Weekend,15,1,MidRise,1,0,4,1,Atlantic,1.000,110.400
329,Weekend,16,1,MidRise,1,0,4,1,Atlantic,1.000,105.000
329,Weekend,17,1,MidRise,1,0,4,1,Atlantic,1.000,105.000
329,Weekend,18,1,MidRise,1,0,4,1,Atlantic,1.000,105.000
329,Weekend,19,1,MidRise,1,0,4,1,Atlantic,1.000,140.000
329,Weekend,20,1,MidRise,1,0,4,1,Atlantic,1.000,175.000
329,Weekend,21,1,MidRise,1,0,4,1,Atlantic,1.000,175.000
329,Weekend,22,1,MidRise,1,0,4,1,Atlantic,1.000,122.500
329,Weekend,23,1,MidRise,1,0,4,1,Atlantic,1.000,70.000
431,Weekday,0,1,SingleD,1,0,3,2,Atlantic,1.000,70.000
431,Weekday,1,1,SingleD,1,0,3,2,Atlantic,1.000,70.000
431,Weekday,2,1,SingleD,1,0,3,2,Atlantic,1.000,70.000
431,Weekday,3,1,SingleD,1,0,3,2,Atlantic,1.000,70.000
431,Weekday,4,1,SingleD,1,0,3,2,Atlantic,1.000,70.000
431,Weekday,5,1,SingleD,1,0,3,2,Atlantic,1.000,70.000
431,Weekday,6,1,SingleD,1,0,3,2,Atlantic,1.000,70.000
431,Weekday,7,1,SingleD,1,0,3,2,Atlantic,1.000,105.800
431,Weekday,8,1,SingleD,1,0,3,2,Atlantic,0.250,21.200
431,Weekday,9,1,SingleD,1,0,3,2,Atlantic,0.000,0.000
431,Weekday,10,1,SingleD,1,0,3,2,Atlantic,0.167,28.300
431,Weekday,11,1,SingleD,1,0,3,2,Atlantic,1.000,156.700
431,Weekday,12,1,SingleD,1,0,3,2,Atlantic,0.500,85.000
431,Weekday,13,1,SingleD,1,0,3,2,Atlantic,0.000,0.000
431,Weekday,14,1,SingleD,1,0,3,2,Atlantic,0.000,0.000
431,Weekday,15,1,SingleD,1,0,3,2,Atlantic,0.000,0.000
431,Weekday,16,1,SingleD,1,0,3,2,Atlantic,0.000,0.000
431,Weekday,17,1,SingleD,1,0,3,2,Atlantic,0.000,0.000
431,Weekday,18,1,SingleD,1,0,3,2,Atlantic,0.000,0.000
431,Weekday,19,1,SingleD,1,0,3,2,Atlantic,0.583,49.600
431,Weekday,20,1,SingleD,1,0,3,2,Atlantic,1.000,85.000
431,Weekday,21,1,SingleD,1,0,3,2,Atlantic,1.000,85.000
431,Weekday,22,1,SingleD,1,0,3,2,Atlantic,1.000,77.500
431,Weekday,23,1,SingleD,1,0,3,2,Atlantic,1.000,70.000
431,Weekend,0,1,SingleD,1,0,3,2,Atlantic,1.000,70.000
431,Weekend,1,1,SingleD,1,0,3,2,Atlantic,1.000,70.000
431,Weekend,2,1,SingleD,1,0,3,2,Atlantic,1.000,70.000
431,Weekend,3,1,SingleD,1,0,3,2,Atlantic,1.000,70.000
431,Weekend,4,1,SingleD,1,0,3,2,Atlantic,1.000,70.000
431,Weekend,5,1,SingleD,1,0,3,2,Atlantic,1.000,70.000
431,Weekend,6,1,SingleD,1,0,3,2,Atlantic,1.000,70.000
431,Weekend,7,1,SingleD,1,0,3,2,Atlantic,1.000,170.000
431,Weekend,8,1,SingleD,1,0,3,2,Atlantic,1.000,170.000
431,Weekend,9,1,SingleD,1,0,3,2,Atlantic,1.000,106.200
431,Weekend,10,1,SingleD,1,0,3,2,Atlantic,0.500,42.500
431,Weekend,11,1,SingleD,1,0,3,2,Atlantic,0.000,0.000
431,Weekend,12,1,SingleD,1,0,3,2,Atlantic,0.500,52.500
431,Weekend,13,1,SingleD,1,0,3,2,Atlantic,1.000,151.700
431,Weekend,14,1,SingleD,1,0,3,2,Atlantic,1.000,171.700
431,Weekend,15,1,SingleD,1,0,3,2,Atlantic,1.000,110.400
431,Weekend,16,1,SingleD,1,0,3,2,Atlantic,1.000,105.000
431,Weekend,17,1,SingleD,1,0,3,2,Atlantic,1.000,105.000
431,Weekend,18,1,SingleD,1,0,3,2,Atlantic,1.000,105.000
431,Weekend,19,1,SingleD,1,0,3,2,Atlantic,1.000,140.000
431,Weekend,20,1,SingleD,1,0,3,2,Atlantic,1.000,175.000
431,Weekend,21,1,SingleD,1,0,3,2,Atlantic,1.000,175.000
431,Weekend,22,1,SingleD,1,0,3,2,Atlantic,1.000,122.500
431,Weekend,23,1,SingleD,1,0,3,2,Atlantic,1.000,70.000
657,Weekday,0,1,MidRise,1,0,4,1,Ontario,1.000,70.000
657,Weekday,1,1,MidRise,1,0,4,1,Ontario,1.000,70.000
657,Weekday,2,1,MidRise,1,0,4,1,Ontario,1.000,70.000
657,Weekday,3,1,MidRise,1,0,4,1,Ontario,1.000,70.000
657,Weekday,4,1,MidRise,1,0,4,1,Ontario,1.000,120.000
657,Weekday,5,1,MidRise,1,0,4,1,Ontario,0.000,0.000
657,Weekday,6,1,MidRise,1,0,4,1,Ontario,0.000,0.000
657,Weekday,7,1,MidRise,1,0,4,1,Ontario,0.000,0.000
657,Weekday,8,1,MidRise,1,0,4,1,Ontario,0.000,0.000
657,Weekday,9,1,MidRise,1,0,4,1,Ontario,0.000,0.000
657,Weekday,10,1,MidRise,1,0,4,1,Ontario,0.000,0.000
657,Weekday,11,1,MidRise,1,0,4,1,Ontario,0.000,0.000
657,Weekday,12,1,MidRise,1,0,4,1,Ontario,0.000,0.000
657,Weekday,13,1,MidRise,1,0,4,1,Ontario,0.000,0.000
657,Weekday,14,1,MidRise,1,0,4,1,Ontario,0.000,0.000
657,Weekday,15,1,MidRise,1,0,4,1,Ontario,0.000,0.000
657,Weekday,16,1,MidRise,1,0,4,1,Ontario,0.500,85.000
657,Weekday,17,1,MidRise,1,0,4,1,Ontario,1.000,121.200
657,Weekday,18,1,MidRise,1,0,4,1,Ontario,0.500,52.500
657,Weekday,19,1,MidRise,1,0,4,1,Ontario,0.167,28.300
657,Weekday,20,1,MidRise,1,0,4,1,Ontario,1.000,134.600
657,Weekday,21,1,MidRise,1,0,4,1,Ontario,1.000,85.000
657,Weekday,22,1,MidRise,1,0,4,1,Ontario,1.000,85.000
657,Weekday,23,1,MidRise,1,0,4,1,Ontario,1.000,70.000
657,Weekend,0,1,MidRise,1,0,4,1,BC,1.000,70.000
657,Weekend,1,1,MidRise,1,0,4,1,BC,1.000,70.000
657,Weekend,2,1,MidRise,1,0,4,1,BC,1.000,70.000
657,Weekend,3,1,MidRise,1,0,4,1,BC,1.000,70.000
657,Weekend,4,1,MidRise,1,0,4,1,BC,1.000,70.000
657,Weekend,5,1,MidRise,1,0,4,1,BC,1.000,70.000
657,Weekend,6,1,MidRise,1,0,4,1,BC,1.000,70.000
657,Weekend,7,1,MidRise,1,0,4,1,BC,1.000,105.000
657,Weekend,8,1,MidRise,1,0,4,1,BC,1.000,105.000
657,Weekend,9,1,MidRise,1,0,4,1,BC,1.000,175.000
657,Weekend,10,1,MidRise,1,0,4,1,BC,1.000,175.000
657,Weekend,11,1,MidRise,1,0,4,1,BC,1.000,170.000
657,Weekend,12,1,MidRise,1,0,4,1,BC,0.000,0.000
657,Weekend,13,1,MidRise,1,0,4,1,BC,0.000,0.000
657,Weekend,14,1,MidRise,1,0,4,1,BC,0.500,87.500
657,Weekend,15,1,MidRise,1,0,4,1,BC,1.000,175.000
657,Weekend,16,1,MidRise,1,0,4,1,BC,1.000,130.000
657,Weekend,17,1,MidRise,1,0,4,1,BC,1.000,85.000
657,Weekend,18,1,MidRise,1,0,4,1,BC,1.000,85.000
657,Weekend,19,1,MidRise,1,0,4,1,BC,1.000,90.000
657,Weekend,20,1,MidRise,1,0,4,1,BC,1.000,85.000
657,Weekend,21,1,MidRise,1,0,4,1,BC,1.000,85.000
657,Weekend,22,1,MidRise,1,0,4,1,BC,1.000,85.000
657,Weekend,23,1,MidRise,1,0,4,1,BC,1.000,120.000
682,Weekday,0,1,DuplexD,2,0,4,2,Prairies,0.000,0.000
682,Weekday,1,1,DuplexD,2,0,4,2,Prairies,0.917,72.900
682,Weekday,2,1,DuplexD,2,0,4,2,Prairies,1.000,70.000
682,Weekday,3,1,DuplexD,2,0,4,2,Prairies,1.000,70.000
682,Weekday,4,1,DuplexD,2,0,4,2,Prairies,1.000,70.000
682,Weekday,5,1,DuplexD,2,0,4,2,Prairies,1.000,70.000
682,Weekday,6,1,DuplexD,2,0,4,2,Prairies,1.000,70.000
682,Weekday,7,1,DuplexD,2,0,4,2,Prairies,1.000,70.000
682,Weekday,8,1,DuplexD,2,0,4,2,Prairies,1.000,70.000
682,Weekday,9,1,DuplexD,2,0,4,2,Prairies,1.000,110.800
682,Weekday,10,1,DuplexD,2,0,4,2,Prairies,1.000,85.000
682,Weekday,11,1,DuplexD,2,0,4,2,Prairies,0.250,21.200
682,Weekday,12,1,DuplexD,2,0,4,2,Prairies,1.000,117.900
682,Weekday,13,1,DuplexD,2,0,4,2,Prairies,1.000,170.000
682,Weekday,14,1,DuplexD,2,0,4,2,Prairies,0.000,0.000
682,Weekday,15,1,DuplexD,2,0,4,2,Prairies,0.000,0.000
682,Weekday,16,1,DuplexD,2,0,4,2,Prairies,0.000,0.000
682,Weekday,17,1,DuplexD,2,0,4,2,Prairies,0.000,0.000
682,Weekday,18,1,DuplexD,2,0,4,2,Prairies,0.000,0.000
682,Weekday,19,1,DuplexD,2,0,4,2,Prairies,0.000,0.000
682,Weekday,20,1,DuplexD,2,0,4,2,Prairies,0.000,0.000
682,Weekday,21,1,DuplexD,2,0,4,2,Prairies,0.000,0.000
682,Weekday,22,1,DuplexD,2,0,4,2,Prairies,0.000,0.000
682,Weekday,23,1,DuplexD,2,0,4,2,Prairies,0.000,0.000
682,Weekend,0,1,DuplexD,2,0,4,2,Quebec,0.000,0.000
682,Weekend,1,1,DuplexD,2,0,4,2,Quebec,0.000,0.000
682,Weekend,2,1,DuplexD,2,0,4,2,Quebec,0.000,0.000
682,Weekend,3,1,DuplexD,2,0,4,2,Quebec,0.000,0.000
682,Weekend,4,1,DuplexD,2,0,4,2,Quebec,1.000,70.000
682,Weekend,5,1,DuplexD,2,0,4,2,Quebec,1.000,70.000
682,Weekend,6,1,DuplexD,2,0,4,2,Quebec,1.000,170.000
682,Weekend,7,1,DuplexD,2,0,4,2,Quebec,0.000,0.000
682,Weekend,8,1,DuplexD,2,0,4,2,Quebec,0.000,0.000
682,Weekend,9,1,DuplexD,2,0,4,2,Quebec,0.000,0.000
682,Weekend,10,1,DuplexD,2,0,4,2,Quebec,0.000,0.000
682,Weekend,11,1,DuplexD,2,0,4,2,Quebec,0.000,0.000
682,Weekend,12,1,DuplexD,2,0,4,2,Quebec,0.000,0.000
682,Weekend,13,1,DuplexD,2,0,4,2,Quebec,0.000,0.000
682,Weekend,14,1,DuplexD,2,0,4,2,Quebec,0.000,0.000
682,Weekend,15,1,DuplexD,2,0,4,2,Quebec,0.000,0.000
682,Weekend,16,1,DuplexD,2,0,4,2,Quebec,0.000,0.000
682,Weekend,17,1,DuplexD,2,0,4,2,Quebec,0.000,0.000
682,Weekend,18,1,DuplexD,2,0,4,2,Quebec,0.000,0.000
682,Weekend,19,1,DuplexD,2,0,4,2,Quebec,0.000,0.000
682,Weekend,20,1,DuplexD,2,0,4,2,Quebec,0.000,0.000
682,Weekend,21,1,DuplexD,2,0,4,2,Quebec,0.000,0.000
682,Weekend,22,1,DuplexD,2,0,4,2,Quebec,0.000,0.000
682,Weekend,23,1,DuplexD,2,0,4,2,Quebec,0.000,0.000
741,Weekday,0,1,HighRise,2,0,4,1,Quebec,1.000,70.000
741,Weekday,1,1,HighRise,2,0,4,1,Quebec,1.000,70.000
741,Weekday,2,1,HighRise,2,0,4,1,Quebec,1.000,70.000
741,Weekday,3,1,HighRise,2,0,4,1,Quebec,1.000,70.000
741,Weekday,4,1,HighRise,2,0,4,1,Quebec,1.000,70.000
741,Weekday,5,1,HighRise,2,0,4,1,Quebec,1.000,70.000
741,Weekday,6,1,HighRise,2,0,4,1,Quebec,1.000,70.000
741,Weekday,7,1,HighRise,2,0,4,1,Quebec,1.000,70.000
741,Weekday,8,1,HighRise,2,0,4,1,Quebec,1.000,70.000
741,Weekday,9,1,HighRise,2,0,4,1,Quebec,1.000,92.500
741,Weekday,10,1,HighRise,2,0,4,1,Quebec,1.000,90.000
741,Weekday,11,1,HighRise,2,0,4,1,Quebec,1.000,90.000
741,Weekday,12,1,HighRise,2,0,4,1,Quebec,1.000,132.500
741,Weekday,13,1,HighRise,2,0,4,1,Quebec,1.000,90.000
741,Weekday,14,1,HighRise,2,0,4,1,Quebec,1.000,90.000
741,Weekday,15,1,HighRise,2,0,4,1,Quebec,1.000,90.000
741,Weekday,16,1,HighRise,2,0,4,1,Quebec,1.000,101.700
741,Weekday,17,1,HighRise,2,0,4,1,Quebec,1.000,85.000
741,Weekday,18,1,HighRise,2,0,4,1,Quebec,1.000,85.000
741,Weekday,19,1,HighRise,2,0,4,1,Quebec,1.000,85.000
741,Weekday,20,1,HighRise,2,0,4,1,Quebec,1.000,85.000
741,Weekday,21,1,HighRise,2,0,4,1,Quebec,1.000,85.000
741,Weekday,22,1,HighRise,2,0,4,1,Quebec,1.000,85.000
741,Weekday,23,1,HighRise,2,0,4,1,Quebec,1.000,70.000
741,Weekend,0,1,HighRise,2,0,4,1,Quebec,1.000,70.000
741,Weekend,1,1,HighRise,2,0,4,1,Quebec,1.000,70.000
741,Weekend,2,1,HighRise,2,0,4,1,Quebec,1.000,70.000
741,Weekend,3,1,HighRise,2,0,4,1,Quebec,1.000,70.000
741,Weekend,4,1,HighRise,2,0,4,1,Quebec,1.000,70.000
741,Weekend,5,1,HighRise,2,0,4,1,Quebec,1.000,70.000
741,Weekend,6,1,HighRise,2,0,4,1,Quebec,1.000,153.800
741,Weekend,7,1,HighRise,2,0,4,1,Quebec,0.750,78.800
741,Weekend,8,1,HighRise,2,0,4,1,Quebec,0.000,0.000
741,Weekend,9,1,HighRise,2,0,4,1,Quebec,0.000,0.000
741,Weekend,10,1,HighRise,2,0,4,1,Quebec,0.000,0.000
741,Weekend,11,1,HighRise,2,0,4,1,Quebec,0.000,0.000
741,Weekend,12,1,HighRise,2,0,4,1,Quebec,0.500,65.000
741,Weekend,13,1,HighRise,2,0,4,1,Quebec,1.000,105.000
741,Weekend,14,1,HighRise,2,0,4,1,Quebec,1.000,170.000
741,Weekend,15,1,HighRise,2,0,4,1,Quebec,1.000,133.800
741,Weekend,16,1,HighRise,2,0,4,1,Quebec,1.000,105.000
741,Weekend,17,1,HighRise,2,0,4,1,Quebec,1.000,105.000
741,Weekend,18,1,HighRise,2,0,4,1,Quebec,1.000,105.000
741,Weekend,19,1,HighRise,2,0,4,1,Quebec,1.000,105.000
741,Weekend,20,1,HighRise,2,0,4,1,Quebec,1.000,95.000
741,Weekend,21,1,HighRise,2,0,4,1,Quebec,1.000,85.000
741,Weekend,22,1,HighRise,2,0,4,1,Quebec,1.000,120.000
741,Weekend,23,1,HighRise,2,0,4,1,Quebec,1.000,70.000
988,Weekday,0,1,MidRise,3,0,5,2,Quebec,1.000,70.000
988,Weekday,1,1,MidRise,3,0,5,2,Quebec,1.000,70.000
988,Weekday,2,1,MidRise,3,0,5,2,Quebec,1.000,70.000
988,Weekday,3,1,MidRise,3,0,5,2,Quebec,1.000,70.000
988,Weekday,4,1,MidRise,3,0,5,2,Quebec,1.000,95.000
988,Weekday,5,1,MidRise,3,0,5,2,Quebec,0.583,82.900
988,Weekday,6,1,MidRise,3,0,5,2,Quebec,0.000,0.000
988,Weekday,7,1,MidRise,3,0,5,2,Quebec,0.000,0.000
988,Weekday,8,1,MidRise,3,0,5,2,Quebec,0.000,0.000
988,Weekday,9,1,MidRise,3,0,5,2,Quebec,0.000,0.000
988,Weekday,10,1,MidRise,3,0,5,2,Quebec,0.000,0.000
988,Weekday,11,1,MidRise,3,0,5,2,Quebec,0.000,0.000
988,Weekday,12,1,MidRise,3,0,5,2,Quebec,0.000,0.000
988,Weekday,13,1,MidRise,3,0,5,2,Quebec,0.000,0.000
988,Weekday,14,1,MidRise,3,0,5,2,Quebec,0.000,0.000
988,Weekday,15,1,MidRise,3,0,5,2,Quebec,0.000,0.000
988,Weekday,16,1,MidRise,3,0,5,2,Quebec,0.000,0.000
988,Weekday,17,1,MidRise,3,0,5,2,Quebec,0.000,0.000
988,Weekday,18,1,MidRise,3,0,5,2,Quebec,0.417,70.800
988,Weekday,19,1,MidRise,3,0,5,2,Quebec,1.000,170.000
988,Weekday,20,1,MidRise,3,0,5,2,Quebec,1.000,170.000
988,Weekday,21,1,MidRise,3,0,5,2,Quebec,1.000,170.000
988,Weekday,22,1,MidRise,3,0,5,2,Quebec,1.000,87.500
988,Weekday,23,1,MidRise,3,0,5,2,Quebec,1.000,77.500
988,Weekend,0,1,MidRise,3,0,5,2,Atlantic,1.000,105.000
988,Weekend,1,1,MidRise,3,0,5,2,Atlantic,1.000,105.000
988,Weekend,2,1,MidRise,3,0,5,2,Atlantic,1.000,87.500
988,Weekend,3,1,MidRise,3,0,5,2,Atlantic,1.000,70.000
988,Weekend,4,1,MidRise,3,0,5,2,Atlantic,1.000,70.000
988,Weekend,5,1,MidRise,3,0,5,2,Atlantic,1.000,70.000
988,Weekend,6,1,MidRise,3,0,5,2,Atlantic,1.000,70.000
988,Weekend,7,1,MidRise,3,0,5,2,Atlantic,1.000,70.000
988,Weekend,8,1,MidRise,3,0,5,2,Atlantic,1.000,70.000
988,Weekend,9,1,MidRise,3,0,5,2,Atlantic,1.000,70.000
988,Weekend,10,1,MidRise,3,0,5,2,Atlantic,1.000,70.000
